Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17640,15,5,2547.28,4,4,4,444,Champions
17642,65,3,1112.2,2,3,3,233,At Risk
17643,9,2,439.7,4,2,2,422,Recent Customers
17644,30,9,3132.96,3,4,4,344,Loyal Customers
17646,1,10,3141.4,4,4,4,444,Champions
17647,305,2,198.6,1,2,1,121,Potential
17648,21,1,418.87,3,2,2,322,Recent Customers
17649,105,2,710.4,2,2,3,223,Potential
17651,134,6,1758.52,2,4,4,244,At Risk
17655,2,3,1013.54,4,3,3,433,Loyal Customers
17657,66,1,126.0,2,2,1,221,Potential
17659,8,3,835.33,4,3,3,433,Loyal Customers
17660,373,1,163.47,1,2,1,121,Potential
17662,297,2,412.92,1,2,2,122,Potential
17663,53,10,3372.92,3,4,4,344,Loyal Customers
17664,110,2,561.59,2,2,2,222,Potential
17665,129,1,563.1,2,2,2,222,Potential
17666,113,3,1319.6399999999999,2,3,3,233,At Risk
17667,71,4,1895.19,2,3,4,234,At Risk
17669,98,3,2735.63,2,3,4,234,At Risk
17671,1,2,830.63,4,2,3,423,Recent Customers
17672,53,5,2600.46,3,4,4,344,Loyal Customers
17673,11,7,2604.46,4,4,4,444,Champions
17674,4,1,300.66,4,2,1,421,Recent Customers
17675,3,40,17885.32,4,4,4,444,Champions
17676,2,5,1378.16,4,4,3,443,Loyal Customers
17677,2,28,20329.68,4,4,4,444,Champions
17678,239,1,301.65,1,2,1,121,Potential
17679,157,5,1585.5,1,4,3,143,At Risk
17680,19,2,313.05,3,2,2,322,Recent Customers
17681,233,5,731.2,1,4,3,143,At Risk
17682,4,6,1982.45,4,4,4,444,Champions
17683,21,3,819.01,3,3,3,333,Loyal Customers
17685,8,6,2751.64,4,4,4,444,Champions
17686,59,2,2557.35,2,2,4,224,Potential
17687,56,1,432.68,2,2,2,222,Potential
17688,29,1,304.2,3,2,1,321,Recent Customers
17689,24,2,317.08,3,2,2,322,Recent Customers
17690,2,8,2690.15,4,4,4,444,Champions
17691,4,3,489.65000000000003,4,3,2,432,Loyal Customers
17692,32,8,2234.86,3,4,4,344,Loyal Customers
17694,147,2,1412.85,1,2,3,123,Potential
17695,30,3,980.6999999999999,3,3,3,333,Loyal Customers
17696,18,19,5393.88,4,4,4,444,Champions
17699,112,2,442.0,2,2,2,222,Potential
17700,17,10,4145.33,4,4,4,444,Champions
17702,19,2,1319.67,3,2,3,323,Recent Customers
17703,54,1,296.1,2,2,1,221,Potential
17705,91,2,260.38,2,3,1,231,At Risk
17706,2,17,10245.49,4,4,4,444,Champions
17707,12,6,456.9,4,4,2,442,Loyal Customers
17708,38,2,620.85,3,3,2,332,Loyal Customers
17709,106,4,533.5600000000001,2,3,2,232,At Risk
17710,59,1,293.5,2,2,1,221,Potential
17713,18,4,1198.09,4,3,3,433,Loyal Customers
17714,60,4,1257.18,2,3,3,233,At Risk
17715,228,1,163.2,1,2,1,121,Potential
17716,32,13,10300.98,3,4,4,344,Loyal Customers
17717,57,1,376.92,2,2,2,222,Potential
17718,280,1,299.83,1,2,1,121,Potential
17720,3,7,1572.97,4,4,3,443,Loyal Customers
17721,295,1,307.21000000000004,1,2,1,121,Potential
17722,2,2,2006.32,4,3,4,434,Loyal Customers
17723,11,1,102.0,4,2,1,421,Recent Customers
17726,31,7,1092.06,3,4,3,343,Loyal Customers
17728,40,2,1362.75,3,3,3,333,Loyal Customers
17729,232,1,438.65000000000003,1,2,2,122,Potential
17730,18,7,2475.32,4,4,4,444,Champions
17731,257,2,468.88,1,3,2,132,At Risk
17732,8,8,2166.42,4,4,4,444,Champions
17734,161,3,741.69,1,3,3,133,At Risk
17735,3,8,4134.91,4,4,4,444,Champions
17738,31,9,2304.51,3,4,4,344,Loyal Customers
17739,10,11,4939.24,4,4,4,444,Champions
17740,25,6,426.90000000000003,3,4,2,342,Loyal Customers
17741,42,2,101.1,3,3,1,331,Loyal Customers
17742,64,9,1743.3700000000001,2,4,4,244,At Risk
17743,84,1,229.2,2,2,1,221,Potential
17744,16,1,326.74,4,2,2,422,Recent Customers
17745,113,2,600.34,2,3,2,232,At Risk
17746,107,3,793.9300000000001,2,3,3,233,At Risk
17748,163,1,358.15,1,2,2,122,Potential
17749,182,1,351.66,1,2,2,122,Potential
17751,57,1,157.85999999999999,2,2,1,221,Potential
17753,100,4,390.56,2,3,2,232,At Risk
17754,10,8,2805.27,4,4,4,444,Champions
17756,11,3,733.7,4,3,3,433,Loyal Customers
17757,4,28,3817.16,4,4,4,444,Champions
17758,63,4,1555.83,2,3,3,233,At Risk
17759,29,2,441.92,3,3,2,332,Loyal Customers
17760,9,5,631.34,4,4,2,442,Loyal Customers
17762,92,1,129.75,2,2,1,221,Potential
17763,289,3,71.15,1,3,1,131,At Risk
17764,38,3,804.82,3,3,3,333,Loyal Customers
17765,84,1,158.92,2,2,1,221,Potential
17766,17,2,299.61,4,3,1,431,Loyal Customers
17767,46,1,141.85,3,2,1,321,Recent Customers
17768,23,4,1236.33,3,3,3,333,Loyal Customers
17769,19,7,3105.1,3,4,4,344,Loyal Customers
17771,72,2,141.6,2,3,1,231,At Risk
17772,28,1,202.0,3,2,1,321,Recent Customers
17773,150,2,585.27,1,3,2,132,At Risk
17774,33,5,2102.64,3,4,4,344,Loyal Customers
17776,22,2,338.56,3,3,2,332,Loyal Customers
17778,297,1,197.70000000000002,1,2,1,121,Potential
17780,303,3,352.91,1,3,2,132,At Risk
17782,18,2,679.02,4,3,2,432,Loyal Customers
17783,148,1,96.44,1,2,1,121,Potential
17784,186,1,112.86,1,2,1,121,Potential
17785,81,2,271.44,2,3,1,231,At Risk
17787,7,1,736.28,4,2,3,423,Recent Customers
17789,297,1,171.25,1,2,1,121,Potential
17790,14,6,818.0600000000001,4,4,3,443,Loyal Customers
17792,103,2,370.05,2,3,2,232,At Risk
17794,322,2,147.3,1,3,1,131,At Risk
17796,5,4,664.09,4,3,2,432,Loyal Customers
17797,31,5,1205.44,3,4,3,343,Loyal Customers
17798,217,1,183.09,1,2,1,121,Potential
17799,25,10,3285.96,3,4,4,344,Loyal Customers
17801,87,3,798.33,2,3,3,233,At Risk
17802,8,8,3768.08,4,4,4,444,Champions
17803,28,1,184.66,3,2,1,321,Recent Customers
17804,12,3,385.23,4,3,2,432,Loyal Customers
17805,246,1,414.72,1,2,2,122,Potential
17807,31,3,437.87,3,3,2,332,Loyal Customers
17808,184,4,262.64,1,3,1,131,At Risk
17809,7,11,5925.4800000000005,4,4,4,444,Champions
17810,304,2,374.81,1,3,2,132,At Risk
17811,10,8,1772.07,4,4,4,444,Champions
17812,4,4,433.73,4,3,2,432,Loyal Customers
17814,11,2,1617.32,4,3,3,433,Loyal Customers
17815,29,1,591.96,3,2,2,322,Recent Customers
17816,1,3,75.75999999999999,4,3,1,431,Loyal Customers
17817,14,3,420.17,4,3,2,432,Loyal Customers
17818,373,1,130.18,1,2,1,121,Potential
17819,7,6,2907.65,4,4,4,444,Champions
17820,10,1,183.56,4,2,1,421,Recent Customers
17821,42,1,334.62,3,2,2,322,Recent Customers
17822,56,5,2188.5,2,4,4,244,At Risk
17823,57,2,494.25,2,3,2,232,At Risk
17825,234,4,731.96,1,3,3,133,At Risk
17826,10,1,134.59,4,2,1,421,Recent Customers
17827,257,1,392.59,1,2,2,122,Potential
17829,45,4,3867.5,3,3,4,334,Loyal Customers
17833,359,1,342.36,1,2,2,122,Potential
17834,50,2,730.47,3,3,3,333,Loyal Customers
17838,1,10,3943.6000000000004,4,4,4,444,Champions
17840,79,1,185.72,2,2,1,221,Potential
17841,1,91,29892.5,4,4,4,444,Champions
17842,238,1,430.69,1,2,2,122,Potential
17843,47,1,120.75,3,2,1,321,Recent Customers
17845,191,4,598.19,1,3,2,132,At Risk
17847,151,2,129.69,1,3,1,131,At Risk
17848,53,21,2749.7,3,4,4,344,Loyal Customers
17849,116,4,457.96000000000004,2,3,2,232,At Risk
17850,8,155,51208.87,4,4,4,444,Champions
17851,58,6,1563.34,2,4,3,243,At Risk
17852,24,3,548.87,3,3,2,332,Loyal Customers
17853,43,3,1608.19,3,3,3,333,Loyal Customers
17854,98,4,760.1899999999999,2,3,3,233,At Risk
17855,8,1,208.97,4,2,1,421,Recent Customers
17857,1,2,1803.2,4,3,4,434,Loyal Customers
17858,5,19,7641.99,4,4,4,444,Champions
17860,4,4,762.74,4,3,3,433,Loyal Customers
17861,21,10,3026.89,3,4,4,344,Loyal Customers
17862,21,3,948.1899999999999,3,3,3,333,Loyal Customers
17863,5,7,2585.2,4,4,4,444,Champions
17864,21,2,326.82,3,3,2,332,Loyal Customers
17865,11,26,15848.07,4,4,4,444,Champions
17866,120,2,805.3000000000001,2,3,3,233,At Risk
17867,46,9,424.18,3,4,2,342,Loyal Customers
17868,22,1,234.65,3,2,1,321,Recent Customers
17869,4,3,607.98,4,3,2,432,Loyal Customers
17870,2,2,1213.8,4,3,3,433,Loyal Customers
17871,33,4,963.09,3,3,3,333,Loyal Customers
17872,17,1,235.87,4,2,1,421,Recent Customers
17873,9,14,4656.72,4,4,4,444,Champions
17875,324,1,167.1,1,2,1,121,Potential
17876,35,3,3424.02,3,3,4,334,Loyal Customers
17878,31,2,1032.88,3,3,3,333,Loyal Customers
17880,275,2,366.0,1,3,2,132,At Risk
17882,15,2,313.46,4,3,2,432,Loyal Customers
17883,175,3,324.08,1,3,2,132,At Risk
17884,4,18,2355.44,4,4,4,444,Champions
17886,73,3,708.77,2,3,3,233,At Risk
17888,10,17,1094.39,4,4,3,443,Loyal Customers
17889,10,5,571.0,4,4,2,442,Loyal Customers
17894,2,11,1333.57,4,4,3,443,Loyal Customers
17897,3,8,2018.4,4,4,4,444,Champions
17898,88,2,147.12,2,3,1,231,At Risk
17901,157,2,149.7,1,3,1,131,At Risk
17902,182,1,216.4,1,2,1,121,Potential
17903,30,1,381.09000000000003,3,2,2,322,Recent Customers
17905,9,10,1583.28,4,4,3,443,Loyal Customers
17907,276,1,291.76,1,2,1,121,Potential
17908,9,5,1168.26,4,4,3,443,Loyal Customers
17909,373,1,132.55,1,2,1,121,Potential
17910,362,1,261.7,1,2,1,121,Potential
17912,11,1,64.49,4,2,1,421,Recent Customers
17913,36,12,3068.04,3,4,4,344,Loyal Customers
17915,187,1,242.13,1,2,1,121,Potential
17916,264,2,43.87,1,3,1,131,At Risk
17918,136,3,396.39,2,3,2,232,At Risk
17919,74,1,536.28,2,2,2,222,Potential
17920,4,39,20312.36,4,4,4,444,Champions
17921,15,6,1596.98,4,4,3,443,Loyal Customers
17922,179,1,170.4,1,2,1,121,Potential
17923,163,2,289.5,1,3,1,131,At Risk
17924,9,2,574.2,4,3,2,432,Loyal Customers
17925,8,1,244.08,4,2,1,421,Recent Customers
17926,80,3,638.2,2,3,2,232,At Risk
17927,357,1,294.0,1,2,1,121,Potential
17928,207,1,128.7,1,2,1,121,Potential
17929,23,8,2239.1,3,4,4,344,Loyal Customers
17930,29,8,2534.7400000000002,3,4,4,344,Loyal Customers
17931,33,12,3028.93,3,4,4,344,Loyal Customers
17933,268,1,114.69,1,2,1,121,Potential
17934,42,1,344.90000000000003,3,2,2,322,Recent Customers
17935,36,5,540.35,3,4,2,342,Loyal Customers
17938,56,1,144.29,2,2,1,221,Potential
17940,81,6,26286.75,2,4,4,244,At Risk
17941,226,3,1128.72,1,3,3,133,At Risk
17944,59,1,75.41,2,2,1,221,Potential
17945,332,3,360.35,1,3,2,132,At Risk
17949,7,74,60117.6,4,4,4,444,Champions
17950,1,6,950.61,4,4,3,443,Loyal Customers
17951,9,2,627.5400000000001,4,3,2,432,Loyal Customers
17952,14,4,819.61,4,3,3,433,Loyal Customers
17953,176,1,160.82,1,2,1,121,Potential
17954,3,9,1633.33,4,4,3,443,Loyal Customers
17955,291,2,392.6,1,3,2,132,At Risk
17958,364,1,465.41999999999996,1,2,2,122,Potential
17959,228,1,140.75,1,2,1,121,Potential
17960,158,2,61.300000000000004,1,3,1,131,At Risk
17961,8,62,1699.1,4,4,3,443,Loyal Customers
17962,185,3,584.59,1,3,2,132,At Risk
17963,107,4,651.51,2,3,2,232,At Risk
17964,8,1,261.76,4,2,1,421,Recent Customers
17965,1,17,4618.41,4,4,4,444,Champions
17966,227,5,875.99,1,4,3,143,At Risk
17967,7,2,234.22,4,3,1,431,Loyal Customers
17968,9,4,610.69,4,3,2,432,Loyal Customers
17969,138,18,2141.7400000000002,1,4,4,144,At Risk
17971,184,1,161.94,1,2,1,121,Potential
17974,17,3,1117.27,4,3,3,433,Loyal Customers
17975,2,12,2540.02,4,4,4,444,Champions
17976,8,1,353.19,4,2,2,422,Recent Customers
17977,36,1,1277.49,3,2,3,323,Recent Customers
17978,1,4,1160.84,4,3,3,433,Loyal Customers
17980,29,1,221.97,3,2,1,321,Recent Customers
17981,46,1,239.12,3,2,1,321,Recent Customers
17982,316,1,138.18,1,2,1,121,Potential
17983,31,1,171.71,3,2,1,321,Recent Customers
17984,28,4,1038.59,3,3,3,333,Loyal Customers
17987,12,4,805.0699999999999,4,3,3,433,Loyal Customers
17988,123,7,288.42,2,4,1,241,At Risk
17989,15,1,228.83,4,2,1,421,Recent Customers
17990,16,3,896.7700000000001,4,3,3,433,Loyal Customers
17991,227,1,227.2,1,2,1,121,Potential
17992,25,1,254.13,3,2,1,321,Recent Customers
17993,253,1,235.19,1,2,1,121,Potential
17994,24,7,1634.83,3,4,3,343,Loyal Customers
17995,18,2,419.38,4,3,2,432,Loyal Customers
17996,15,3,482.33,4,3,2,432,Loyal Customers
17998,16,3,639.24,4,3,2,432,Loyal Customers
17999,2,2,348.84,4,3,2,432,Loyal Customers
18000,200,1,124.25,1,2,1,121,Potential
18001,85,4,536.61,2,3,2,232,At Risk
18002,11,4,249.92,4,3,1,431,Loyal Customers
18003,12,1,358.61,4,2,2,422,Recent Customers
18006,17,3,553.1800000000001,4,3,2,432,Loyal Customers
18007,28,1,220.32,3,2,1,321,Recent Customers
18008,51,14,17670.94,3,4,4,344,Loyal Customers
18009,178,7,1898.49,1,4,4,144,At Risk
18011,9,2,424.24,4,3,2,432,Loyal Customers
18012,359,1,115.3,1,2,1,121,Potential
18016,46,2,476.90000000000003,3,3,2,332,Loyal Customers
18017,67,1,165.0,2,2,1,221,Potential
18018,35,2,175.85,3,3,1,331,Loyal Customers
18020,179,1,190.48000000000002,1,2,1,121,Potential
18021,145,2,227.06,1,3,1,131,At Risk
18022,21,4,983.6800000000001,3,3,3,333,Loyal Customers
18025,15,6,1177.72,4,4,3,443,Loyal Customers
18026,136,2,2074.07,2,3,4,234,At Risk
18028,219,1,192.05,1,2,1,121,Potential
18029,278,1,433.77,1,2,2,122,Potential
18031,14,1,462.1,4,2,2,422,Recent Customers
18034,11,1,370.82,4,2,2,422,Recent Customers
18035,21,2,546.34,3,3,2,332,Loyal Customers
18036,21,8,1158.02,3,4,3,343,Loyal Customers
18037,57,9,97.39999999999999,2,4,1,241,At Risk
18038,192,1,149.41,1,2,1,121,Potential
18039,10,4,579.17,4,3,2,432,Loyal Customers
18041,1,20,4568.99,4,4,4,444,Champions
18042,177,1,116.10000000000001,1,2,1,121,Potential
18043,2,1,316.46,4,2,2,422,Recent Customers
18044,23,8,1417.01,3,4,3,343,Loyal Customers
18046,285,1,189.63,1,2,1,121,Potential
18047,17,2,342.69,4,3,2,432,Loyal Customers
18048,129,1,229.44,2,2,1,221,Potential
18049,73,2,556.52,2,3,2,232,At Risk
18050,29,1,337.66,3,2,2,322,Recent Customers
18051,270,7,2282.28,1,4,4,144,At Risk
18052,200,1,10877.18,1,2,4,124,Potential
18053,161,2,271.05,1,3,1,131,At Risk
18054,28,1,176.5,3,2,1,321,Recent Customers
18055,3,6,4411.38,4,4,4,444,Champions
18056,254,1,190.95,1,2,1,121,Potential
18057,29,3,1203.56,3,3,3,333,Loyal Customers
18058,177,2,603.9,1,3,2,132,At Risk
18060,44,2,1185.46,3,3,3,333,Loyal Customers
18061,2,19,4369.56,4,4,4,444,Champions
18062,22,3,912.15,3,3,3,333,Loyal Customers
18063,26,2,186.60000000000002,3,3,1,331,Loyal Customers
18064,82,9,3681.03,2,4,4,244,At Risk
18065,24,15,3473.8,3,4,4,344,Loyal Customers
18066,22,2,1122.4,3,3,3,333,Loyal Customers
18069,19,6,2503.89,3,4,4,344,Loyal Customers
18070,305,1,314.1,1,2,2,122,Potential
18071,1,5,975.63,4,4,3,443,Loyal Customers
18074,9,2,1019.44,4,3,3,433,Loyal Customers
18075,10,10,3171.54,4,4,4,444,Champions
18076,16,1,151.49,4,2,1,421,Recent Customers
18077,2,8,1705.55,4,4,3,443,Loyal Customers
18078,61,2,508.47,2,3,2,232,At Risk
18079,127,1,590.78,2,2,2,222,Potential
18083,33,1,470.73,3,2,2,322,Recent Customers
18084,19,2,722.45,3,3,3,333,Loyal Customers
18085,9,3,955.8000000000001,4,3,3,433,Loyal Customers
18087,15,15,10705.8,4,4,4,444,Champions
18089,82,1,428.45,2,2,2,222,Potential
18090,57,1,349.4,2,2,2,222,Potential
18091,229,1,360.85,1,2,2,122,Potential
18092,1,8,7111.18,4,4,4,444,Champions
18093,80,4,2346.19,2,3,4,234,At Risk
18094,82,6,3374.22,2,4,4,244,At Risk
18095,63,3,1723.04,2,3,3,233,At Risk
18096,78,3,894.13,2,3,3,233,At Risk
18097,21,5,1965.52,3,4,4,344,Loyal Customers
18098,32,1,550.84,3,2,2,322,Recent Customers
18100,186,1,451.56,1,2,2,122,Potential
18101,10,3,405.51,4,3,2,432,Loyal Customers
18102,1,89,349164.35,4,4,4,444,Champions
18103,185,1,105.8,1,2,1,121,Potential
18106,112,5,1030.76,2,4,3,243,At Risk
18107,78,1,167.13,2,2,1,221,Potential
18108,232,2,577.8100000000001,1,3,2,132,At Risk
18109,5,13,1840.99,4,4,4,444,Champions
18110,47,1,199.13,3,2,1,321,Recent Customers
18111,225,1,405.85,1,2,2,122,Potential
18112,54,2,423.27,2,3,2,232,At Risk
18113,4,1,76.32000000000001,4,2,1,421,Recent Customers
18115,333,1,9.700000000000001,1,2,1,121,Potential
18116,12,5,736.27,4,4,3,443,Loyal Customers
18118,5,4,1079.4,4,3,3,433,Loyal Customers
18119,3,1,181.12,4,2,1,421,Recent Customers
18123,149,1,95.15,1,2,1,121,Potential
18124,108,1,111.53,2,2,1,221,Potential
18127,39,1,212.8,3,2,1,321,Recent Customers
18128,173,1,420.04,1,2,2,122,Potential
18131,267,1,222.95999999999998,1,2,1,121,Potential
18132,140,1,226.9,1,2,1,121,Potential
18134,234,2,445.0,1,3,2,132,At Risk
18135,28,5,567.71,3,4,2,342,Loyal Customers
18136,45,2,847.03,3,3,3,333,Loyal Customers
18137,187,2,145.99,1,3,1,131,At Risk
18140,109,1,536.41,2,2,2,222,Potential
18141,37,2,882.47,3,3,3,333,Loyal Customers
18144,9,8,2169.25,4,4,4,444,Champions
18145,18,7,2756.2400000000002,4,4,4,444,Champions
18148,282,1,114.10000000000001,1,2,1,121,Potential
18149,40,4,1012.63,3,3,3,333,Loyal Customers
18151,56,4,1226.09,2,3,3,233,At Risk
18152,282,1,426.69,1,2,2,122,Potential
18153,295,1,246.22,1,2,1,121,Potential
18154,24,3,533.41,3,3,2,332,Loyal Customers
18156,5,1,206.23000000000002,4,2,1,421,Recent Customers
18157,207,1,215.35,1,2,1,121,Potential
18160,22,1,365.82,3,2,2,322,Recent Customers
18161,15,1,184.41,4,2,1,421,Recent Customers
18162,368,1,379.15999999999997,1,2,2,122,Potential
18163,220,1,728.84,1,2,3,123,Potential
18166,259,1,175.5,1,2,1,121,Potential
18168,8,11,2600.33,4,4,4,444,Champions
18170,10,6,1897.69,4,4,4,444,Champions
18171,106,4,1206.0,2,3,3,233,At Risk
18172,23,32,9918.16,3,4,4,344,Loyal Customers
18173,248,1,589.52,1,2,2,122,Potential
18174,239,1,58.5,1,2,1,121,Potential
18175,311,1,176.10000000000002,1,2,1,121,Potential
18177,196,3,875.45,1,3,3,133,At Risk
18178,38,7,4512.93,3,4,4,344,Loyal Customers
18179,158,2,754.38,1,3,3,133,At Risk
18181,36,4,823.14,3,3,3,333,Loyal Customers
18182,99,1,291.13,2,2,1,221,Potential
18186,358,1,329.58000000000004,1,2,2,122,Potential
18187,267,1,724.89,1,2,3,123,Potential
18188,66,3,1279.55,2,3,3,233,At Risk
18189,261,1,313.49,1,2,2,122,Potential
18190,239,3,461.16,1,3,2,132,At Risk
18191,113,1,321.6,2,2,2,222,Potential
18193,16,2,963.59,4,3,3,433,Loyal Customers
18194,74,5,3188.2,2,4,4,244,At Risk
18195,23,1,101.16,3,2,1,321,Recent Customers
18196,107,2,775.18,2,3,3,233,At Risk
18197,211,1,230.1,1,2,1,121,Potential
18199,319,1,344.75,1,2,2,122,Potential
18201,358,1,447.53000000000003,1,2,2,122,Potential
18203,17,3,344.0,4,3,2,432,Loyal Customers
18206,189,1,314.65999999999997,1,2,2,122,Potential
18207,135,1,544.47,2,2,2,222,Potential
18208,201,1,360.08,1,2,2,122,Potential
18210,18,1,147.45,4,2,1,421,Recent Customers
18212,313,1,298.3,1,2,1,121,Potential
18214,166,4,1780.34,1,3,4,134,At Risk
18215,73,4,1948.15,2,3,4,234,At Risk
18217,149,2,323.29,1,3,2,132,At Risk
18218,232,2,479.91999999999996,1,3,2,132,At Risk
18219,4,8,1493.1200000000001,4,4,3,443,Loyal Customers
18220,30,5,1616.48,3,4,3,343,Loyal Customers
18221,26,1,383.33,3,2,2,322,Recent Customers
18223,23,12,7516.31,3,4,4,344,Loyal Customers
18225,1,15,7545.14,4,4,4,444,Champions
18226,14,15,6650.83,4,4,4,444,Champions
18227,120,1,295.0,2,2,1,221,Potential
18229,2,10,3526.81,4,4,4,444,Champions
18230,14,2,1480.8600000000001,4,3,3,433,Loyal Customers
18231,42,23,4797.7,3,4,4,344,Loyal Customers
18234,187,1,179.6,1,2,1,121,Potential
18236,24,6,913.11,3,4,3,343,Loyal Customers
18238,151,1,270.92,1,2,1,121,Potential
18239,8,2,588.75,4,3,2,432,Loyal Customers
18241,51,4,913.9,3,3,3,333,Loyal Customers
18242,81,4,1372.72,2,3,3,233,At Risk
18243,50,1,515.78,3,2,2,322,Recent Customers
18244,66,2,568.64,2,3,2,232,At Risk
18245,15,13,3757.92,4,4,4,444,Champions
18246,245,1,162.72,1,2,1,121,Potential
18247,50,3,839.73,3,3,3,333,Loyal Customers
18251,81,8,21964.14,2,4,4,244,At Risk
18252,184,5,1015.42,1,4,3,143,At Risk
18253,278,1,317.88,1,2,2,122,Potential
18254,217,1,267.9,1,2,1,121,Potential
18255,92,1,199.85,2,2,1,221,Potential
18256,23,1,110.69999999999999,3,2,1,321,Recent Customers
18257,82,4,2262.52,2,3,4,234,At Risk
18258,100,6,2059.67,2,4,4,244,At Risk
18259,2,5,1979.6000000000001,4,4,4,444,Champions
18260,10,17,7318.91,4,4,4,444,Champions
18262,29,2,428.06,3,3,2,332,Loyal Customers
18264,134,1,603.25,2,2,2,222,Potential
18266,70,1,251.1,2,2,1,221,Potential
18267,308,1,269.37,1,2,1,121,Potential
18268,227,5,1464.73,1,4,3,143,At Risk
18269,2,1,168.60000000000002,4,2,1,421,Recent Customers
18270,68,1,161.4,2,2,1,221,Potential
18271,245,2,680.85,1,3,2,132,At Risk
18272,184,3,1307.4,1,3,3,133,At Risk
18273,226,1,153.0,1,2,1,121,Potential
18275,214,2,741.85,1,3,3,133,At Risk
18276,28,5,1320.66,3,4,3,343,Loyal Customers
18277,33,4,1069.67,3,3,3,333,Loyal Customers
18278,40,1,240.3,3,2,1,321,Recent Customers
18279,155,1,231.34,1,2,1,121,Potential
18280,30,1,307.55,3,2,1,321,Recent Customers
18281,213,1,120.32,1,2,1,121,Potential
18283,18,6,641.77,4,4,2,442,Loyal Customers
18284,67,1,461.68,2,2,2,222,Potential
18285,296,1,427.0,1,2,2,122,Potential
18286,112,2,1296.43,2,3,3,233,At Risk
18287,18,4,2345.71,4,3,4,434,Loyal Customers
